Abandoning>>|<<p. pr. &amp; vb. n.>>|<<of Abandon
Smothering>>|<<p. pr. &amp; vb. n.>>|<<of Smother
Smudging>>|<<p. pr. &amp; vb. n.>>|<<of Smudge
Smugging>>|<<p. pr. &amp; vb. n.>>|<<of Smug
Smuggling>>|<<p. pr. &amp; vb. n.>>|<<of Smuggle
Smutting>>|<<p. pr. &amp; vb. n.>>|<<of Smut
Smutching>>|<<p. pr. &amp; vb. n.>>|<<of Smutch
Snaffling>>|<<p. pr. &amp; vb. n.>>|<<of Snaffle
Snagging>>|<<p. pr. &amp; vb. n.>>|<<of Snag
Snaking>>|<<p. pr. &amp; vb. n.>>|<<of Snake
Snapping>>|<<p. pr. &amp; vb. n.>>|<<of Snap
Snaring>>|<<p. pr. &amp; vb. n.>>|<<of Snare
Snatching>>|<<p. pr. &amp; vb. n.>>|<<of Snatch
Sneaking>>|<<p. pr. &amp; vb. n.>>|<<of Sneak
Sneering>>|<<p. pr. &amp; vb. n.>>|<<of Sneer
Sneezing>>|<<p. pr. &amp; vb. n.>>|<<of Sneeze
Snicking>>|<<p. pr. &amp; vb. n.>>|<<of Snick
Snickering>>|<<p. pr. &amp; vb. n.>>|<<of Snicker
Sniffing>>|<<p. pr. &amp; vb. n.>>|<<of Sniff
Snifting>>|<<p. pr. &amp; vb. n.>>|<<of Snift
Sniggling>>|<<p. pr. &amp; vb. n.>>|<<of Sniggle
Snipping>>|<<p. pr. &amp; vb. n.>>|<<of Snip
Sniveling>>|<<p. pr. &amp; vb. n.>>|<<of Snivel
Snoozing>>|<<p. pr. &amp; vb. n.>>|<<of Snooze
Snoring>>|<<p. pr. &amp; vb. n.>>|<<of Snore
Snorting>>|<<p. pr. &amp; vb. n.>>|<<of Snort
Snowing>>|<<p. pr. &amp; vb. n.>>|<<of Snow
Snowballing>>|<<p. pr. &amp; vb. n.>>|<<of Snowball
Snubbing>>|<<p. pr. &amp; vb. n.>>|<<of Snub
Snuffing>>|<<p. pr. &amp; vb. n.>>|<<of Snuff
Snuffling>>|<<p. pr. &amp; vb. n.>>|<<of Snuffle
Snugging>>|<<p. pr. &amp; vb. n.>>|<<of Snug
Snuggling>>|<<p. pr. &amp; vb. n.>>|<<of Snuggle
Soaking>>|<<p. pr. &amp; vb. n.>>|<<of Soak
Soaping>>|<<p. pr. &amp; vb. n.>>|<<of Soap
Soaring>>|<<p. pr. &amp; vb. n.>>|<<of Soar
Sobbing>>|<<p. pr. &amp; vb. n.>>|<<of Sob
Sobering>>|<<p. pr. &amp; vb. n.>>|<<of Sober
Socinianizing>>|<<p. pr. &amp; vb. n.>>|<<of Socinianize
Sodding>>|<<p. pr. &amp; vb. n.>>|<<of Sod
Softening>>|<<p. pr. &amp; vb. n.>>|<<of Soften
Soiling>>|<<p. pr. &amp; vb. n.>>|<<of Soil
Sojourning>>|<<p. pr. &amp; vb. n.>>|<<of Sojourn
Solacing>>|<<p. pr. &amp; vb. n.>>|<<of Solace
Solarizing>>|<<p. pr. &amp; vb. n.>>|<<of Solarize
Soldering>>|<<p. pr. &amp; vb. n.>>|<<of Solder
Soling>>|<<p. pr. &amp; vb. n.>>|<<of Sole
Solemnizing>>|<<p. pr. &amp; vb. n.>>|<<of Solemnize
Sol-faing>>|<<p. pr. &amp; vb. n.>>|<<of Sol-fa
Soliciting>>|<<p. pr. &amp; vb. n.>>|<<of Solicit
Solidifying>>|<<p. pr. &amp; vb. n.>>|<<of Solidify
Soliloquizing>>|<<p. pr. &amp; vb. n.>>|<<of Soliloquize
Solving>>|<<p. pr. &amp; vb. n.>>|<<of Solve
Sooting>>|<<p. pr. &amp; vb. n.>>|<<of Soot
Soothing>>|<<p. pr. &amp; vb. n.>>|<<of Soothe
Sopping>>|<<p. pr. &amp; vb. n.>>|<<of Sop
Sophisticating>>|<<p. pr. &amp; vb. n.>>|<<of Sophisticate
Sorrowing>>|<<p. pr. &amp; vb. n.>>|<<of Sorrow
Sorting>>|<<p. pr. &amp; vb. n.>>|<<of Sort
Sounding>>|<<p. pr. &amp; vb. n.>>|<<of Sound
Souring>>|<<p. pr. &amp; vb. n.>>|<<of Sour
Sousing>>|<<p. pr. &amp; vb. n.>>|<<of Souse
Southing>>|<<p. pr. &amp; vb. n.>>|<<of South
Sowing>>|<<p. pr. &amp; vb. n.>>|<<of Sow
Spacong>>|<<p. pr. &amp; vb. n.>>|<<of Space
Spading>>|<<p. pr. &amp; vb. n.>>|<<of Spade
Spaeing>>|<<p. pr. &amp; vb. n.>>|<<of Spae
Spanning>>|<<p. pr. &amp; vb. n.>>|<<of Span
Spanceling>>|<<p. pr. &amp; vb. n.>>|<<of Spancel
Spangling>>|<<p. pr. &amp; vb. n.>>|<<of Spangle
Spanking>>|<<p. pr. &amp; vb. n.>>|<<of Spank
Sparring>>|<<p. pr. &amp; vb. n.>>|<<of Spar
Sparing>>|<<p. pr. &amp; vb. n.>>|<<of Spare
Sparkling>>|<<p. pr. &amp; vb. n.>>|<<of Sparkle
Spatting>>|<<p. pr. &amp; vb. n.>>|<<of Spat
Spattering>>|<<p. pr. &amp; vb. n.>>|<<of Spatter
Spawling>>|<<p. pr. &amp; vb. n.>>|<<of Spawl
Spawning>>|<<p. pr. &amp; vb. n.>>|<<of Spawn
Spaying>>|<<p. pr. &amp; vb. n.>>|<<of Spay
Speaking>>|<<p. pr. &amp; vb. n.>>|<<of Speak
Spearing>>|<<p. pr. &amp; vb. n.>>|<<of Spear
Specifying>>|<<p. pr. &amp; vb. n.>>|<<of Specify
Specking>>|<<p. pr. &amp; vb. n.>>|<<of Speck
Speckling>>|<<p. pr. &amp; vb. n.>>|<<of Speckle
Speculating>>|<<p. pr. &amp; vb. n.>>|<<of Speculate
Speechifying>>|<<p. pr. &amp; vb. n.>>|<<of Speechify
Speeding>>|<<p. pr. &amp; vb. n.>>|<<of Speed
Spelling>>|<<p. pr. &amp; vb. n.>>|<<of Spell
Spelling>>|<<p. pr. &amp; vb. n.>>|<<of Spell
Spending>>|<<p. pr. &amp; vb. n.>>|<<of Spend
Sphacelating>>|<<p. pr. &amp; vb. n.>>|<<of Spacelate
Sphering>>|<<p. pr. &amp; vb. n.>>|<<of Sphere
Spicing>>|<<p. p. &amp; vb. n.>>|<<of Spice
Spiking>>|<<p. pr. &amp; vb. n.>>|<<of Spike
Spilling>>|<<p. pr. &amp; vb. n.>>|<<of Spill
Spilling>>|<<p. pr. &amp; vb. n.>>|<<of Spill
Spinning>>|<<p. pr. &amp; vb. n.>>|<<of Spin
Spindling>>|<<p. pr. &amp; vb. n.>>|<<of Spindle
Spiring>>|<<p. pr. &amp; vb. n.>>|<<of Spire
Spiriting>>|<<p. pr. &amp; vb. n.>>|<<of Spirit
Spiritualizing>>|<<p. pr. &amp; vb. n.>>|<<of Spiritualize
Spitting>>|<<p. pr. &amp; vb. n.>>|<<of Spit
Spitting>>|<<p. pr. &amp; vb. n.>>|<<of Spit
Spiting>>|<<p. pr. &amp; vb. n.>>|<<of Spite
Splashing>>|<<p. pr. &amp; vb. n.>>|<<of Splash
Splicing>>|<<p. pr. &amp; vb. n.>>|<<of Splice
Splinting>>|<<p. pr. &amp; vb. n.>>|<<of Splint
Splintering>>|<<p. pr. &amp; vb. n.>>|<<of Splinter
Splitting>>|<<p. pr. &amp; vb. n.>>|<<of Split
Spluttering>>|<<p. pr. &amp; vb. n.>>|<<of Splutter
Spoiling>>|<<p. pr. &amp; vb. n.>>|<<of Spoil
Spoking>>|<<p. pr. &amp; vb. n.>>|<<of Spoke
Spoliating>>|<<p. pr. &amp; vb. n.>>|<<of Spoliate
Sponging>>|<<p. pr. &amp; vb. n.>>|<<of Sponge
Spooling>>|<<p. pr. &amp; vb. n.>>|<<of Spool
Sporting>>|<<p. pr. &amp; vb. n.>>|<<of Sport
Spotting>>|<<p. pr. &amp; vb. n.>>|<<of Spot
Spouting>>|<<p. pr. &amp; vb. n.>>|<<of Spout
Spragging>>|<<p. pr. &amp; vb. n.>>|<<of Sprag
Spraining>>|<<p. pr. &amp; vb. n.>>|<<of Sprain
Sprawling>>|<<p. pr. &amp; vb. n.>>|<<of Sprawl
Spreading>>|<<p. pr. &amp; vb. n.>>|<<of Spread
Sprigging>>|<<p. pr. &amp; vb. n.>>|<<of Sprig
Springing>>|<<p. pr. &amp; vb. n.>>|<<of Spring
Sprinkling>>|<<p. pr. &amp; vb. n.>>|<<of Sprinkle
Sprinting>>|<<p. pr. &amp; vb. n.>>|<<of Sprint
Sprouting>>|<<p. pr. &amp; vb. n.>>|<<of Sprout
Sprucing>>|<<p. pr. &amp; vb. n.>>|<<of Spruce
Spuming>>|<<p. pr. &amp; vb. n.>>|<<of Spume
Spurring>>|<<p. pr. &amp; vb. n.>>|<<of Spur
Spurning>>|<<p. pr. &amp; vb. n.>>|<<of Spurn
Spurting>>|<<p. pr. &amp; vb. n.>>|<<of Spurt
Sputtering>>|<<p. pr. &amp; vb. n.>>|<<of Sputter
Spying>>|<<p. pr. &amp; vb. n.>>|<<of Spy
Squabbling>>|<<p. pr. &amp; vb. n.>>|<<of Squabble
Squalling>>|<<p. pr. &amp; vb. n.>>|<<of Squall
Squandering>>|<<p. pr. &amp; vb. n.>>|<<of Squander
Squaring>>|<<p. pr. &amp; vb. n.>>|<<of Square
Squashing>>|<<p. pr. &amp; vb. n.>>|<<of Squash
Squatting>>|<<p. pr. &amp; vb. n.>>|<<of Squat
Squawking>>|<<p. pr. &amp; vb. n.>>|<<of Squawk
Squeaking>>|<<p. pr. &amp; vb. n.>>|<<of Squeak
Squealing>>|<<p. pr. &amp; vb. n.>>|<<of Squeal
Squeezing>>|<<p. pr. &amp; vb. n.>>|<<of Squeeze
Squelching>>|<<p. pr. &amp; vb. n.>>|<<of Squelch
Squibbing>>|<<p. pr. &amp; vb. n.>>|<<of Squib
Squinting>>|<<p. pr. &amp; vb. n.>>|<<of Squint
squiring>>|<<p. pr. &amp; vb. n.>>|<<of Squire
Squirming>>|<<p. pr. &amp; vb. n.>>|<<of Squirm
Squirting>>|<<p. pr. &amp; vb. n.>>|<<of Squirt
Stabbing>>|<<p. pr. &amp; vb. n.>>|<<of Stab
Stabling>>|<<p. pr. &amp; vb. n.>>|<<of Stable
Stacking>>|<<p. pr. &amp; vb. n.>>|<<of Stack
Staggering>>|<<p. pr. &amp; vb. n.>>|<<of Stagger
Stagnating>>|<<p. pr. &amp; vb. n.>>|<<of Stagnate
Staining>>|<<p. pr. &amp; vb. n.>>|<<of Stain
Staking>>|<<p. pr. &amp; vb. n.>>|<<of Stake
Staling>>|<<p. pr. &amp; vb. n.>>|<<of Stale
Stalking>>|<<p. pr. &amp; vb. n.>>|<<of Stalk
Stalling>>|<<p. pr. &amp; vb. n.>>|<<of Stall
Stall-feeding>>|<<p. pr. &amp; vb. n.>>|<<of Stall-feed
Stammering>>|<<p. pr. &amp; vb. n.>>|<<of Stammer
Stamping>>|<<p. pr. &amp; vb. n.>>|<<of Stamp
Stanching>>|<<p. pr. &amp; vb. n.>>|<<of Stanch
Standing>>|<<p. pr. &amp; vb. n.>>|<<of Stand
stapling>>|<<p. pr. &amp; vb. n.>>|<<of Staple
Starring>>|<<p. pr. &amp; vb. n.>>|<<of Star
Starching>>|<<p. pr. &amp; vb. n.>>|<<of Starch
staring>>|<<p. pr. &amp; vb. n.>>|<<of Stare
starting>>|<<p. pr. &amp; vb. n.>>|<<of Start
Startling>>|<<p. pr. &amp; vb. n.>>|<<of Startle
Starving>>|<<p. pr. &amp; vb. n.>>|<<of Starve
Stating>>|<<p. pr. &amp; vb. n.>>|<<of State
Stationing>>|<<p. pr. &amp; vb. n.>>|<<of Station
Statuing>>|<<p. pr. &amp; vb. n.>>|<<of Statue
Staving>>|<<p. pr. &amp; vb. n.>>|<<of Stave
Staying>>|<<p. pr. &amp; vb. n.>>|<<of Stay
Steadying>>|<<p. pr. &amp; vb. n.>>|<<of Steady
Stealing>>|<<p. pr. &amp; vb. n.>>|<<of Steal
Steaming>>|<<p. pr. &amp; vb. n.>>|<<of Steam
Steeling>>|<<p. pr. &amp; vb. n.>>|<<of Steel
Steeping>>|<<p. pr. &amp; vb. n.>>|<<of Steep
Steepening>>|<<p. pr. &amp; vb. n.>>|<<of Steepen
Steering>>|<<p. pr. &amp; vb. n.>>|<<of Steer
Steeving>>|<<p. pr. &amp; vb. n.>>|<<of Steeve
Stemming>>|<<p. pr. &amp; vb. n.>>|<<of Stem
Stenciling>>|<<p. pr. &amp; vb. n.>>|<<of Stencil
Stenographing>>|<<p. pr. &amp; vb. n.>>|<<of Stenograph
Stepping>>|<<p. pr. &amp; vb. n.>>|<<of Step
Stereotyping>>|<<p. pr. &amp; vb. n.>>|<<of Stereotype
Sterilizing>>|<<p. pr. &amp; vb. n.>>|<<of Sterilize
Stetting>>|<<p. pr. &amp; vb. n.>>|<<of Stet
Stewing>>|<<p. pr. &amp; vb. n.>>|<<of Stew
Sticking>>|<<p. pr. &amp; vb. n.>>|<<of Stick
Stickling>>|<<p. pr. &amp; vb. n.>>|<<of Stickle
Stiffening>>|<<p. pr. &amp; vb. n.>>|<<of Stiffen
Stifling>>|<<p. pr. &amp; vb. n.>>|<<of Stifle
Stigmatizing>>|<<p. pr. &amp; vb. n.>>|<<of Stigmatize
Stilettoing>>|<<p. pr. &amp; vb. n.>>|<<of Stiletto
Stilling>>|<<p. pr. &amp; vb. n.>>|<<of Still
Still-burn>>|<<p. pr. &amp; vb. n.>>|<<To burn in the process of distillation; as, to still-burn brandy.
Stilting>>|<<p. pr. &amp; vb. n.>>|<<of Stilt
Stimulating>>|<<p. pr. &amp; vb. n.>>|<<of Stimulate
Stinging>>|<<p. pr. &amp; vb. n.>>|<<of Sting
Stinking>>|<<p. pr. &amp; vb. n.>>|<<of Stink
Stinting>>|<<p. pr. &amp; vb. n.>>|<<of Stint
Stippling>>|<<p. pr. &amp; vb. n.>>|<<of Stipple
Stipulating>>|<<p. pr. &amp; vb. n.>>|<<of Stipulate
Stirring>>|<<p. pr. &amp; vb. n.>>|<<of Stir
Stitching>>|<<p. pr. &amp; vb. n.>>|<<of Stitch
Stiving>>|<<p. pr. &amp; vb. n.>>|<<of Stive
Stocking>>|<<p. pr. &amp; vb. n.>>|<<of Stock
Stockading>>|<<p. pr. &amp; vb. n.>>|<<of Stockade
Stomaching>>|<<p. pr. &amp; vb. n.>>|<<of Stomach
Stoning>>|<<p. pr. &amp; vb. n.>>|<<of Stone
Stooking>>|<<p. pr. &amp; vb. n.>>|<<of Stook
Stooping>>|<<p. pr. &amp; vb. n.>>|<<of Stoop
Stopping>>|<<p. pr. &amp; vb. n.>>|<<of Stop
Stoping>>|<<p. pr. &amp; vb. n.>>|<<of Stope
Stoppering>>|<<p. pr. &amp; vb. n.>>|<<of Stopper
Stoppling>>|<<p. pr. &amp; vb. n.>>|<<of Stopple
Storing>>|<<p. pr. &amp; vb. n.>>|<<of Store
Storming>>|<<p. pr. &amp; vb. n.>>|<<of Storm
Storying>>|<<p. pr. &amp; vb. n.>>|<<of Story
Stoving>>|<<p. pr. &amp; vb. n.>>|<<of Stove
Stowing>>|<<p. pr. &amp; vb. n.>>|<<of Stow
Straddling>>|<<p. pr. &amp; vb. n.>>|<<of Straddle
Straggling>>|<<p. pr. &amp; vb. n.>>|<<of Straggle
Straighting>>|<<p. pr. &amp; vb. n.>>|<<of Straighten
Straining>>|<<p. pr. &amp; vb. n.>>|<<of Strain
Straitening>>|<<p. pr. &amp; vb. n.>>|<<of Straiten
Stranding>>|<<p. pr. &amp; vb. n.>>|<<of Strand
Strangling>>|<<p. pr. &amp; vb. n.>>|<<of Strangle
Strapping>>|<<p. pr. &amp; vb. n.>>|<<of Strap
Stratifying>>|<<p. pr. &amp; vb. n.>>|<<of Stratify
Straying>>|<<p. pr. &amp; vb. n.>>|<<of Stray
Streaking>>|<<p. pr. &amp; vb. n.>>|<<of Streak
Streaming>>|<<p. pr. &amp; vb. n.>>|<<of Stream
Strengthening>>|<<p. pr. &amp; vb. n.>>|<<of Strengthen
Stretching>>|<<p. pr. &amp; vb. n.>>|<<of Stretch
Strewing>>|<<p. pr. &amp; vb. n.>>|<<of Strew
Striating>>|<<p. pr. &amp; vb. n.>>|<<of Striate
Striding>>|<<p. pr. &amp; vb. n.>>|<<of Stride
Striking>>|<<p. pr. &amp; vb. n.>>|<<of Strike
Stringing>>|<<p. pr. &amp; vb. n.>>|<<of String
Stripping>>|<<p. pr. &amp; vb. n.>>|<<of Strip
Striping>>|<<p. pr. &amp; vb. n.>>|<<of Stripe
Striving>>|<<p. pr. &amp; vb. n.>>|<<of Strive
Strokeing>>|<<p. pr. &amp; vb. n.>>|<<of Stroke
Strolling>>|<<p. pr. &amp; vb. n.>>|<<of Stroll
Stropping>>|<<p. pr. &amp; vb. n.>>|<<of Strop
Struggling>>|<<p. pr. &amp; vb. n.>>|<<of Struggle
Strumming>>|<<p. pr. &amp; vb. n.>>|<<of Strum
Strutting>>|<<p. pr. &amp; vb. n.>>|<<of Strut
Stubbing>>|<<p. pr. &amp; vb. n.>>|<<of Stub
Stuccoing>>|<<p. pr. &amp; vb. n.>>|<<of Stucco
Studding>>|<<p. pr. &amp; vb. n.>>|<<of Stud
Studying>>|<<p. pr. &amp; vb. n.>>|<<of Study
Stuffing>>|<<p. pr. &amp; vb. n.>>|<<of Stuff
Stultifying>>|<<p. pr. &amp; vb. n.>>|<<of Stultify
Stumming>>|<<p. pr. &amp; vb. n.>>|<<of Stum
Stumbling>>|<<p. pr. &amp; vb. n.>>|<<of Stumble
Stumping>>|<<p. pr. &amp; vb. n.>>|<<of Stump
Stunning>>|<<p. pr. &amp; vb. n.>>|<<of Stun
Stunting>>|<<p. pr. &amp; vb. n.>>|<<of Stunt
Stuping>>|<<p. pr. &amp; vb. n.>>|<<of Stupe
Stupefying>>|<<p. pr. &amp; vb. n.>>|<<of Stupefy
Stuttering>>|<<p. pr. &amp; vb. n.>>|<<of Stutter
Stying>>|<<p. pr. &amp; vb. n.>>|<<of Sty
Styling>>|<<p. pr. &amp; vb. n.>>|<<of Style
Suavifying>>|<<p. pr. &amp; vb. n.>>|<<of Suavify
Subdividing>>|<<p. pr. &amp; vb. n.>>|<<of Subdivide
Subduing>>|<<p. pr. &amp; vb. n.>>|<<of Subdue
Subjecting>>|<<p. pr. &amp; vb. n.>>|<<of Subject
Subjoining>>|<<p. pr. &amp; vb. n.>>|<<of Subjoin
Subjugating>>|<<p. pr. &amp; vb. n.>>|<<of Subjugate
Subletting>>|<<p. pr. &amp; vb. n.>>|<<of Sublet
Sublimating>>|<<p. pr. &amp; vb. n.>>|<<of Sublimate
Subliming>>|<<p. pr. &amp; vb. n.>>|<<of Sublime
Submerging>>|<<p. pr. &amp; vb. n.>>|<<of Submerge
Submitting>>|<<p. pr. &amp; vb. n.>>|<<of Submit
Subordinating>>|<<p. pr. &amp; vb. n.>>|<<of Subordinate
Suborning>>|<<p. pr. &amp; vb. n.>>|<<of Suborn
Subpoenaing>>|<<p. pr. &amp; vb. n.>>|<<of Subpoena
Subscribing>>|<<p. pr. &amp; vb. n.>>|<<of Subscribe
Subserving>>|<<p. pr. &amp; vb. n.>>|<<of Subserve
Subsiding>>|<<p. pr. &amp; vb. n.>>|<<of Subside
Subsidizing>>|<<p. pr. &amp; vb. n.>>|<<of Subsidize
Subsigning>>|<<p. pr. &amp; vb. n.>>|<<of Subsign
Subsisting>>|<<p. pr. &amp; vb. n.>>|<<of Subsist
Substantializing>>|<<p. pr. &amp; vb. n.>>|<<of Substantialize
Substantiating>>|<<p. pr. &amp; vb. n.>>|<<of Substantiate
Substituting>>|<<p. pr. &amp; vb. n.>>|<<of Substitute
Subtending>>|<<p. pr. &amp; vb. n.>>|<<of Subtend
Subtilizing>>|<<p. pr. &amp; vb. n.>>|<<of Subtilize
Subtracting>>|<<p. pr. &amp; vb. n.>>|<<of Subtract
Subtruding>>|<<p. pr. &amp; vb. n.>>|<<of Subtrude
Subvening>>|<<p. pr. &amp; vb. n.>>|<<of Subvene
Subverting>>|<<p. pr. &amp; vb. n.>>|<<of Subvert
Succeeding>>|<<p. pr. &amp; vb. n.>>|<<of Succeed
Succoring>>|<<p. pr. &amp; vb. n.>>|<<of Succor
Succumbing>>|<<p. pr. &amp; vb. n.>>|<<of Succumb
Sucking>>|<<p. pr. &amp; vb. n.>>|<<of Suck
Suckering>>|<<p. pr. &amp; vb. n.>>|<<of Sucker
Suckling>>|<<p. pr. &amp; vb. n.>>|<<of Suckle
Suing>>|<<p. pr. &amp; vb. n.>>|<<of Sue
Suffering>>|<<p. pr. &amp; vb. n.>>|<<of Suffer
Sufficing>>|<<p. pr. &amp; vb. n.>>|<<of Suffice
Suffixing>>|<<p. pr. &amp; vb. n.>>|<<of Suffix
Suffocating>>|<<p. pr. &amp; vb. n.>>|<<of Suffocate
Suffragating>>|<<p. pr. &amp; vb. n.>>|<<of Suffragate
Suffumigating>>|<<p. pr. &amp; vb. n.>>|<<of Suffumigate
Suffusing>>|<<p. pr. &amp; vb. n.>>|<<of Suffuse
Sugaring>>|<<p. pr. &amp; vb. n.>>|<<of Sugar
Suggesting>>|<<p. pr. &amp; vb. n.>>|<<of Suggest
Suiting>>|<<p. pr. &amp; vb. n.>>|<<of Suit
Sullying>>|<<p. pr. &amp; vb. n.>>|<<of Sully
Sulphurating>>|<<p. pr. &amp; vb. n.>>|<<of Sulphurate
Summing>>|<<p. pr. &amp; vb. n.>>|<<of Sum
Summering>>|<<p. pr. &amp; vb. n.>>|<<of Summer
Summoning>>|<<p. pr. &amp; vb. n.>>|<<of Summon
Sunning>>|<<p. pr. &amp; vb. n.>>|<<of Sun
Sunburning>>|<<p. pr. &amp; vb. n.>>|<<of Sunburn
Sundering>>|<<p. pr. &amp; vb. n.>>|<<of Sunder
Supping>>|<<p. pr. &amp; vb. n.>>|<<of Sup
Superadding>>|<<p. pr. &amp; vb. n.>>|<<of Superadd
Superannuating>>|<<p. pr. &amp; vb. n.>>|<<of Superannuate
Supercharging>>|<<p. pr. &amp; vb. n.>>|<<of Supercharge
Supererogating>>|<<p. pr. &amp; vb. n.>>|<<of Supererogate
Superexalting>>|<<p. pr. &amp; vb. n.>>|<<of Superexalt
Superheating>>|<<p. pr. &amp; vb. n.>>|<<of Superheat
Superimposing>>|<<p. pr. &amp; vb. n.>>|<<of Superimpose
Superinducing>>|<<p. pr. &amp; vb. n.>>|<<of Superinduce
Superintending>>|<<p. pr. &amp; vb. n.>>|<<of Superintend
Superposing>>|<<p. pr. &amp; vb. n.>>|<<of Superpose
Superscribing>>|<<p. pr. &amp; vb. n.>>|<<of Superscribe
Superseding>>|<<p. pr. &amp; vb. n.>>|<<of Supersede
Supervening>>|<<p. pr. &amp; vb. n.>>|<<of Supervene
Supervising>>|<<p. pr. &amp; vb. n.>>|<<of Supervise
Supplanting>>|<<p. pr. &amp; vb. n.>>|<<of Supplant
Suppling>>|<<p. pr. &amp; vb. n.>>|<<of Supple
Supplementing>>|<<p. pr. &amp; vb. n.>>|<<of Supplement
Supplicating>>|<<p. pr. &amp; vb. n.>>|<<of Supplicate
Supplying>>|<<p. pr. &amp; vb. n.>>|<<of Supply
Supporting>>|<<p. pr. &amp; vb. n.>>|<<of Support
Supposing>>|<<p. pr. &amp; vb. n.>>|<<of Suppose
Suppressing>>|<<p. pr. &amp; vb. n.>>|<<of Suppress
Suppurating>>|<<p. pr. &amp; vb. n.>>|<<of Suppurate
Surbating>>|<<p. pr. &amp; vb. n.>>|<<of Surbate
Surbedding>>|<<p. pr. &amp; vb. n.>>|<<of Surbed
Surcharging>>|<<p. pr. &amp; vb. n.>>|<<of Surcharge
Surcloying>>|<<p. pr. &amp; vb. n.>>|<<of Surcloy
Surfacing>>|<<p. pr. &amp; vb. n.>>|<<of Surface
Surfeiting>>|<<p. pr. &amp; vb. n.>>|<<of Surfeit
Surging>>|<<p. pr. &amp; vb. n.>>|<<of Surge
Surmising>>|<<p. pr. &amp; vb. n.>>|<<of Surmise
Surmounting>>|<<p. pr. &amp; vb. n.>>|<<of Surmount
Surnaming>>|<<p. pr. &amp; vb. n.>>|<<of Surname
Surpassing>>|<<p. pr. &amp; vb. n.>>|<<of Surpass
Surprising>>|<<p. pr. &amp; vb. n.>>|<<of Surprise
Surrendering>>|<<p. pr. &amp; vb. n.>>|<<of Surrender
Surrounding>>|<<p. pr. &amp; vb. n.>>|<<of Surround
Survening>>|<<p. pr. &amp; vb. n.>>|<<of Survene
Surveying>>|<<p. pr. &amp; vb. n.>>|<<of Survey
Surviving>>|<<p. pr. &amp; vb. n.>>|<<of Survive
Suscitating>>|<<p. pr. &amp; vb. n.>>|<<of Suscitate
Suspecting>>|<<p. pr. &amp; vb. n.>>|<<of Suspect
Suspending>>|<<p. pr. &amp; vb. n.>>|<<of Suspend
Sustaining>>|<<p. pr. &amp; vb. n.>>|<<of Sustain
Swabbing>>|<<p. pr. &amp; vb. n.>>|<<of Swab
Swaddling>>|<<p. pr. &amp; vb. n.>>|<<of Swaddle
Swagging>>|<<p. pr. &amp; vb. n.>>|<<of Swag
Swaging>>|<<p. pr. &amp; vb. n.>>|<<of Swage
Swaggering>>|<<p. pr. &amp; vb. n.>>|<<of Swagger
Swallowing>>|<<p. pr. &amp; vb. n.>>|<<of Swallow
Swamping>>|<<p. pr. &amp; vb. n.>>|<<of Swamp
Swapping>>|<<p. pr. &amp; vb. n.>>|<<of Swap
Swarding>>|<<p. pr. &amp; vb. n.>>|<<of Sward
Swarming>>|<<p. pr. &amp; vb. n.>>|<<of Swarm
Swashing>>|<<p. pr. &amp; vb. n.>>|<<of Swash
Swathing>>|<<p. pr. &amp; vb. n.>>|<<of Swathe
Swaying>>|<<p. pr. &amp; vb. n.>>|<<of Sway
Swealing>>|<<p. pr. &amp; vb. n.>>|<<of Sweal
Swearing>>|<<p. pr. &amp; vb. n.>>|<<of Swear
Sweating>>|<<p. pr. &amp; vb. n.>>|<<of Sweat
Sweeping>>|<<p. pr. &amp; vb. n.>>|<<of Sweep
Sweetening>>|<<p. pr. &amp; vb. n.>>|<<of Sweeten
Swelling>>|<<p. pr. &amp; vb. n.>>|<<of Swell
Sweltering>>|<<p. pr. &amp; vb. n.>>|<<of Swelter
Swerving>>|<<p. pr. &amp; vb. n.>>|<<of Swerve
Swilling>>|<<p. pr. &amp; vb. n.>>|<<of Swill
Swimming>>|<<p. pr. &amp; vb. n.>>|<<of Swim
Swindling>>|<<p. pr. &amp; vb. n.>>|<<of Swindle
Swinging>>|<<p. pr. &amp; vb. n.>>|<<of Swing
Swingeing>>|<<p. pr. &amp; vb. n.>>|<<of Swinge
Swingling>>|<<p. pr. &amp; vb. n.>>|<<of Swingle
Swinking>>|<<p. pr. &amp; vb. n.>>|<<of Swink
Swiping>>|<<p. pr. &amp; vb. n.>>|<<of Swipe
Swirling>>|<<p. pr. &amp; vb. n.>>|<<of Swirl
Switching>>|<<p. pr. &amp; vb. n.>>|<<of Switch
Swooning>>|<<p. pr. &amp; vb. n.>>|<<of Swoon
Swooping>>|<<p. pr. &amp; vb. n.>>|<<of Swoop
Syllabicating>>|<<p. pr. &amp; vb. n.>>|<<of Syllabicate
Syllabifying>>|<<p. pr. &amp; vb. n.>>|<<of Syllabify
Syllogizing>>|<<p. pr. &amp; vb. n.>>|<<of Syllogize
Symbolizing>>|<<p. pr. &amp; vb. n.>>|<<of Symbolize
Symmetrizing>>|<<p. pr. &amp; vb. n.>>|<<of Symmetrize
Sympathizing>>|<<p. pr. &amp; vb. n.>>|<<of Sympathize
Symphonizing>>|<<p. pr. &amp; vb. n.>>|<<of Symphonize
Synchronizing>>|<<p. pr. &amp; vb. n.>>|<<of Synchronize
Syncopating>>|<<p. pr. &amp; vb. n.>>|<<of Syncopate
